매장명,주소,구,위도,경도
덕산읍내점,충남 예산군 덕산면 덕산온천로 448 102호,예산군,36.703931955694,126.670021640899
예산삽교점,충남 예산군 삽교읍 삽교로 108 이디야커피,예산군,36.685929246882,126.740524468933
예산수덕사점,"충남 예산군 덕산면 수덕사안길 42 (수덕사집단시설지구) 108호, 208호",예산군,36.6574912394096,126.620608952166
태안점,충청남도 태안군 동문1길 46 (태안읍) 1층,태안군,36.7492870342621,126.303568910455
안면도점,충남 태안군 안면읍 장터로 105-3,태안군,36.5162628729113,126.345473165314
대전중촌점,대전 중구 목중로26번길 26 (중촌동) 1층,중구,36.3367915405966,127.412215041696
대전천근오거리점,"대전 중구 천근로19번길 5 (문화동) 1,2층",중구,36.3100692136619,127.40247240614
대전오류동점,"대전 중구 계룡로 804 (오류동, 코스모메디컬) 101,103호",중구,36.3276896709764,127.405598982725
대전중구청점,"대전 중구 선화서로 18 에이스퀘어 1층 107,108호",중구,36.3255939850279,127.419565822824
대전은행동점,대전 중구 은행동  52-4번지 2층,중구,36.328628727723,127.428298095766
대전문화동점,대전광역시 중구 중앙로 28,중구,36.3224004890856,127.415383707578
대전건양대병원점,"대전 서구 관저동로 162 (관저동, 건양프라자) 102,103호",서구,36.3065667155718,127.341147484074
대전SK점,대전 서구 탄방동  문정로 41번지,서구,36.3471601371936,127.384102369842
둔산이마트점,대전 서구 둔산동 959-2 이마트 3층,서구,36.3563503586233,127.378184411668
대전관저동점,대전광역시 서구 도안대로 25 1층 106호 (관저동),서구,36.3038197377349,127.334382124799
대전유성온천역점,대전 유성구 봉명동  553-2번지,유성구,36.3534600589527,127.340630388803
대전신성동점,대전 유성구 신성동  122-2 1층 102호,유성구,36.3917049707141,127.350122351915
충대정문점,대전 유성구 궁동  479-11,유성구,36.3618239273285,127.344099462052
대전전민동점,대전 유성구 전민동  332-10,유성구,36.3979465447265,127.403404916797
대전관평동점,대전광역시 유성구 관들4길 34-2,유성구,36.4239122391842,127.393146497351
유성홈플러스점,대전 유성구 한밭대로 502 1층 엔젤리너스코너(봉명동),유성구,36.3584023856827,127.354171588147
대전연구단지점,"대전 유성구 대덕대로 594 (도룡동, 타워코리아나 주상복합) 1층 101호",유성구,36.3859409816655,127.379004969319
대전반석역점,"대전 유성구 반석로 7 (반석동, 애니빌프라자) 1층 109,110호",유성구,36.3915798844452,127.313876423751
대전학하점,대전 유성구 학하복용서로 23 (학하동) 1층,유성구,36.339268656017,127.308626650976
대전죽동점,"대전 유성구 유성대로 875 (죽동, 비에스타워) 104호",유성구,36.3697424418574,127.339567095425
대전자운대점,"대전 유성구 자운로97번길 290 (신봉동, 자운레스텔) 자운레스텔1층",유성구,36.4082255602324,127.337886717054
대전구암동점,대전 유성구 현충원로347번길 54 (구암동) 이디야커피,유성구,36.3609692582447,127.307757563645
대전노은3동점,대전 유성구 지족북로66번길 60 (지족동) B105호,유성구,36.3881434700226,127.30798310835
대전한밭대국제교류점,대전 유성구 동서대로 125 국제교류센터동 1층,유성구,36.3452663484108,127.305261969401
대전한밭대학생회관점,대전 유성구 동서대로 125 학생회관동 1층,유성구,36.3452663484108,127.305261969401
대전장대행복주택점,대전 유성구 월드컵남로 16 S001동104호,유성구,36.3629514953998,127.325106928057
대전한남대점,대전 대덕구 한남로 34,대덕구,36.3512195053197,127.424474964028
대전송촌동점,대전 대덕구 선비마을로 14 (송촌동) 이디야커피,대덕구,36.362415267251,127.446733500337
청주터미널점,"충북 청주시 흥덕구 2순환로 1222 (강서동, 신해블루지움) 101호",청주시,36.6267432957571,127.428585412872
청주옥산자이점,"충북 청주시 흥덕구 옥산면 오송가락로 1061 1층 112,113호",청주시,36.6646302802758,127.375627830805
청주내수점,충북 청주시 청원구 내수읍 내수로 609-1 1층,청주시,36.7186767549658,127.527842028157
청주방서점,충북 청주시 상당구 2순환로2031번길 12-6 (방서동) 1층 102호,청주시,36.5981199118016,127.503448950179
청주가로수마을점,충북 청주시 흥덕구 2순환로 1276 (가경동) 1층,청주시,36.622694991078,127.432169361433
청주봉명중앙점,"충북 청주시 흥덕구 1순환로 592 (봉명동, 봉명베리굿) 103-104호",청주시,36.6498624765057,127.466765609711
청주동남중앙점,"충북 청주시 상당구 월평로 258 (방서동) 1층 110,111,112호",청주시,36.6114534823808,127.502325060368
청주직지스타점,"충북 청주시 흥덕구 직지대로436번길 76 (송정동, 직지스마트타워) 108호, 109호, 110호, 111호",청주시,36.6405725296412,127.440289586313
청주용정점,충북 청주시 상당구 용정로 44-1 (용정동) 1층 101호,청주시,36.6298150346888,127.51820172866
청주대성점,충북 청주시 상당구 대성동 174,청주시,36.6321342158669,127.495463703918
청주금천스타힐스점,"충북 청주시 상당구 쇠내로 48 (금천동, 청주금천센트럴파크스타힐스) 상가동 109호",청주시,36.6242198876245,127.501511843905
청주사직중앙점,충북 청주시 서원구 사직대로 282 (사직동) 1층,청주시,36.6357074835486,127.478706994136
청주가경중앙점,충북 청주시 흥덕구 가경로 127 (가경동) 1층,청주시,36.6261345839088,127.43758397852
청주운동점,충북 청주시 상당구 용암동 3300,청주시,36.6065539654187,127.517752345327
청주용담우미린점,충북 청주시 상당구 용담동 476 이디야커피,청주시,36.6337386609147,127.512508497942
청주오송봉산점,충북 청주시 흥덕구 오송읍 봉산리 1084,청주시,36.6197953505715,127.318063904008
청주가경아이파크점,충북 청주시 흥덕구 가경동 2229-2 105호,청주시,36.6179639482757,127.43261816155
청주강내점,충북 청주시 흥덕구 강내면 탑연월곡길 71 1층,청주시,36.6231684434751,127.36401263858
상당롯데마트점,"충북 청주시 상당구 용암북로160번길 60 (용암동, 롯데마트) 2층",청주시,36.6204146139246,127.516131833982
청주공군비행단점,충북 청주시 청원구 내수읍 원통리 132 1층,청주시,36.7100437733383,127.50338285385
청주역점,충북 청주시 흥덕구 청주역로 366-1 (정봉동) 1층,청주시,36.6467319694635,127.393981810206
오송레이크점,충북 청주시 흥덕구 오송읍 연제1길 24-35 오송레이크스타상가 1층,청주시,36.6264661448041,127.322571241511
청주성모병원점,충북 청주시 청원구 주성로 173-19 청주성모병원 1층,청주시,36.6734945514514,127.48550064422
청주내덕동점,"충북 청주시 청원구 향군로 129 1층 101호, 102호(내덕동)",청주시,36.6558089935159,127.480435778766
청주분평점,충청북도 청주시 서원구 1순환로1107번길 36 (분평동  ) 1층 이디야커피 청주분평점,청주시,36.6079207509765,127.489906487855
오창점,충청북도 청주시 청원구 오창중앙로 123-2 (오창읍  ) 2층,청주시,36.7095284917352,127.416664950099
오창과학단지점,충청북도 청주시 청원구 오창대로 315,청주시,36.7114926740583,127.427764388754
청주대점,충청북도 청주시 청원구 상당로 261-1 (우암동) 1층,청주시,36.6517379775241,127.488346681985
오창2산업단지점,"충청북도 청주시 청원구 주성1길 18 (오창읍) 101,102호",청주시,36.7323836849544,127.451393800533
청주여고점,충청북도 청주시 청원구 율봉로201번길 16-1,청주시,36.6693249995102,127.491577256378
청주복대동점,충청북도 청주시 흥덕구 대신로10번길 6-7,청주시,36.6333665479587,127.436667779697
청주하복대점,충북 청주시 흥덕구 진재로 46 1층,청주시,36.6353283182297,127.429626072475
청주복대사거리점,충북 청주시 흥덕구 복대로 180 (복대동),청주시,36.6324242081243,127.441029905302
청주산남동점,충북 청주시 서원구 산남로 48 주1동 114호(산남동),청주시,36.6114743304679,127.468881592098
서원대점,충북 청주시 서원구 모충동 250-6,청주시,36.622272046566,127.48095590964
청주개신동점,충북 청주시 흥덕구 개신동  691,청주시,36.6198991260101,127.445049388032
청주성안홈플러스점,충북 청주시 상당구 사직대로 346 1층(서문동),청주시,36.636017521689,127.485796064734
청주상당로점,충북 청주시 상당구 상당로 112,청주시,36.6381738417006,127.490456006947
충북오송점,"충북 청주시 흥덕구 오송읍 오송생명5로 183-3 1층 101호, 102호",청주시,36.6303474895853,127.330210979543
청주용암중앙점,충북 청주시 상당구 낙영로24번길 17 1층 (용암동),청주시,36.6172614877149,127.509469291148
청주성화중앙점,충북 청주시 서원구 장전로 10 1층(성화동),청주시,36.6172134799833,127.449467159375
청주개신중앙점,"충북 청주시 서원구 모충로9번길 3 1,2층",청주시,36.6259001896325,127.464647837119
청주사직점,"충북 청주시 서원구 예체로 55 상가동 101,102호",청주시,36.6311411616249,127.468399308993
청주테크노폴리스점,"충북 청주시 흥덕구 송화로 176 1,2층 (송정동)",청주시,36.6646620751134,127.447501112136
오창중부점,충북 청주시 청원구 오창읍 중부로 760 상가동 1층 109호,청주시,36.7115474178539,127.437128355216
청주분평중앙점,"충북 청주시 서원구 청남로 2018 (분평동) 1층 102,103호",청주시,36.5507386195802,127.430821374287
충주교통대점,충북 충주시 대소원면 대학로 11 이디야 커피,충주시,36.9638546469526,127.870696663034
충주연수동점,충청북도 충주시 갱고개로 162 (연수동  ),충주시,36.9853159139331,127.939729476129
충주연수중앙점,충북 충주시 번영대로 113 4-5호(연수동),충주시,36.9875647780294,127.930392825845
충주성서동점,충북 충주시 성서7길 33 1층(성서동),충주시,36.9723054307224,127.931350030598
충주호암점,충북 충주시 사천개로 40 (호암동) 1층 106호,충주시,36.9561737288532,127.934484997476
충주문화점,충북 충주시 중원대로 3364 (문화동) 1층 이디야커피 충주문화점,충주시,36.9675869038231,127.924013030224
충주한스타워점,"충북 충주시 국원대로 107 (교현동) 지하1층 B 112,113호",충주시,36.9810190418348,127.927958251413
충주칠금점,"충북 충주시 신립로 80 (칠금동) 1층,2층",충주시,36.9870215239037,127.92214943895
제천중앙점,충청북도 제천시 의림대로 112,제천시,37.1376677582783,128.210628281043
제천청전동점,충북 제천시 의림대로29길 22,제천시,37.1475622648292,128.212318334379
제천장락DI본점,충북 제천시 장락로 185-5 (장락동) 이디야커피,제천시,37.1583657499677,128.227390283616
제천강저점,"충북 제천시 강저로11나길 13 (강제동, 센트럴 코아루) 상가2동 104호",제천시,37.1204528636844,128.203706631806
제천왕암점,충북 제천시 소새로7길 10 (왕암동),제천시,37.1542055595765,128.171167312394
제천시청점,충청북도 제천시 원뜰로 24 이디야커피,제천시,37.1324160282603,128.19516577439
제천하소점,충북 제천시 용두대로15길 18-3 (하소동) 이디야커피,제천시,37.1401037615361,128.199716602537
제천고명점,충북 제천시 고명로 6-8 (강제동) 101호,제천시,37.1238863470741,128.224292323764
제천의림점,충북 제천시 칠성로 74 (의림동) 1층,제천시,37.1431306607371,128.212803701561
제천의림지DI점,충북 제천시 의림대로47길 32 (모산동) 1층,제천시,37.1771284084585,128.20769441289
제천장락중앙점,"충북 제천시 내토로57길 19 (장락동, 장락파라디아) 상가동 3층",제천시,37.1489606882848,128.223909128555
제천그네공원점,충북 제천시 청전대로 81 (청전동) 1층,제천시,37.1481619597382,128.207695635455
제천마렌지오DI점,충북 제천시 청전동 8-2 (마렌지오쇼핑센터) 2층,제천시,37.1555188796905,128.213143298615
제천신백점,충북 제천시 탑안로 45 (신백동) (신백동),제천시,37.1361919314571,128.22629673703
옥천역점,충북 옥천군 옥천읍 중앙로1길 6-1 (금구리) 이디야커피,옥천군,36.2981275622322,127.566701619437
충북옥천중앙점,충북 옥천군 옥천읍 삼양로 88 (제2종근린생활시설) 이디야커피,옥천군,36.3034376341644,127.568905294548
충북옥천향수점,충북 옥천군 옥천읍 성왕로 1263 2층,옥천군,36.3172912754938,127.577570523797
충북영동점,충청북도 영동군 영산로 19,영동군,36.1766917354093,127.77636875193
황간농협DI점,충북 영동군 황간면 영동황간로 1520,영동군,36.2223484204446,127.898738674842
증평초중점,충북 증평군 증평읍 초중5길 40,증평군,36.7794775916362,127.570454269103
증평중앙점,충북 증평군 증평읍 광장로 80-1,증평군,36.7858901557426,127.581314249438
증평송산점,충북 증평군 증평읍 송산로1길 17-25 1층 101호,증평군,36.7897670714311,127.577834026087
