브랜드명,지역,매장명,주소,위도,경도
메가커피,서울,가산KS타워점,"서울특별시 금천구 벚꽃로36길 30 (가산동, 가산 KS TOWER)",37.480670830247,126.885102981454
더벤티,서울,가산KS타워점,서울특별시 금천구 벚꽃로36길 30 (가산동) 1층 101호,37.480670830247,126.885102981454
메가커피,경기,철산롯데캐슬점,"경기도 광명시 시청로 50, 철산롯데캐슬에스케이뷰클래스티지 상가 A동 1층 121호(철산동)",37.4807350060176,126.865332670084
메머드커피,경기,철산역롯데캐슬점,"경기도 광명시 시청로 50, A상가동 AA119호(철산동, 철산역 롯데캐슬&SKVIEW 클래스티지)",37.4807350060176,126.865332670084
메가커피,서울,가산skv1센터점,"서울특별시 금천구 가산디지털1로 171, 117호(가산동 ,가산 에스케이 브에원 센터)",37.4808318534376,126.880662051163
빽다방,서울,가산SKV1점,"서울특별시 금천구 가산디지털1로 171, skv1센터 102호",37.4808318534376,126.880662051163
컴포즈커피,서울,가산skv1점,서울특별시 금천구 가산디지털1로 171 119호,37.4808318534376,126.880662051163
메가커피,서울,구로대륭포스트8차점,서울특별시 구로구 디지털로26길 43 (구로동),37.4810070418126,126.89442230572
빽다방,서울,구로대륭포스트8차점,서울특별시 구로구 디지털로26길 43,37.4810070418126,126.89442230572
더벤티,서울,구로대륭포스트8차점,서울특별시 구로구 디지털로26길 43 (구로동) 106호,37.4810070418126,126.89442230572
메머드커피,서울,구로대륭포스트8차점,"서울특별시 구로구 구로동 디지털로26길 43, 대륭포스트타워8차 1층 111호 일부",37.4810070418126,126.89442230572
투썸플레이스,서울,가산아울렛점,서울특별시 금천구 벚꽃로 298 1층 114호,37.4814401689835,126.883871693415
빽다방,서울,가산대륭점,서울특별시 금천구 벚꽃로 298 107-2호,37.4814401689835,126.883871693415
컴포즈커피,서울,가산디지털단지역점,서울특별시 금천구 벚꽃로 298 115호,37.4814401689835,126.883871693415
메머드커피,서울,가산디지털단지역점,"서울특별시 금천구 벚꽃로 298, 1층 104-2호(가산동, 대륭포스트타워6차)",37.4814401689835,126.883871693415
메가커피,경기,부천소사남부역점,"경기도 부천시 소사구 경인옛로 37 (소사본동, 힐스테이트 소사역)",37.4816616139654,126.795997639138
메머드커피,경기,소사역점,"경기도 부천시 소사구 경인옛로 37, 힐스테이트소사역 1층 129호",37.4816616139654,126.795997639138
메가커피,경기,위례지웰점,"경기도 하남시 위례대로 220, 106호(학암동 , 위례 지웰푸르지오)",37.4817177152857,127.148159647989
컴포즈커피,경기,위례지웰타워점,경기도 하남시 위례대로 220 상가동 104호,37.4817177152857,127.148159647989
빽다방,서울,서울대메트로빌점,"서울특별시 관악구 남부순환로 1811 (봉천동, 신원메트로빌) 1층",37.4817481992415,126.951459046892
더벤티,서울,서울대입구역점,서울특별시 관악구 남부순환로 1811 (봉천동),37.4817481992415,126.951459046892
투썸플레이스,서울,가산디지털점,"서울특별시 금천구 가산디지털1로 186 (가산동,제이플라츠) 1층 106, 106-1호",37.4819130872905,126.881581110867
할리스,서울,가산디지털단지점,서울특별시 금천구 가산디지털1로 186 (제이플라츠) /가산동 459-11,37.4819130872905,126.881581110867
메가커피,경기,철산자이더헤리티지점,경기도 광명시 시청로 70 (철산동),37.4820193247975,126.871335111183
컴포즈커피,경기,철산자이더헤리티지점,경기도 광명시 시청로 70 철산자이더헤리티지 상가2-10호,37.4820193247975,126.871335111183
이디야,서울,도곡2동점,서울특별시 강남구 도곡동 518-10번지 1층,37.4824241958937,127.043039286912
하삼동커피,서울,서울도곡점,서울특별시 강남구 도곡동 518-10 1층,37.4824241958937,127.043039286912
메가커피,서울,서울대입구역점,"서울특별시 관악구 관악로 195, 제1층 제115호(봉천동 , 관악위버폴리스)",37.4825638239353,126.953098728924
메머드커피,서울,관악중앙점,"서울특별시 관악구 관악로 195, 관악위버폴리스 1층 제102호",37.4825638239353,126.953098728924
메가커피,서울,가산에이스K1타워점,"서울특별시 금천구 가산디지털2로 166, 1층(가산동)",37.4826735316069,126.878293835001
메머드커피,서울,에이스K-1타워점,"서울특별시 금천구 가산디지털2로 166, 1층 101호(가산동, 에이스1타워)",37.4826735316069,126.878293835001
빽다방,서울,구로코오롱점,"서울특별시 구로구 디지털로30길 31, 코오롱빌란트2차 109호",37.4828775627581,126.896489758162
메머드커피,서울,구로코오롱타워2차점,"서울특별시 구로구 디지털로30길 31, 1층 103호",37.4828775627581,126.896489758162
파스쿠찌,경기,남한강휴게소점,경기도 양평군 강상면 중부내륙고속도로 298,37.4833196183715,127.467742642194
던킨도너츠,경기,남한강휴게소,경기도 양평군 강상면 중부내륙고속도로 298 (병산리),37.4833196183715,127.467742642194
투썸플레이스,서울,구로대륭1차점,서울특별시 구로구 디지털로 288 1층 114호,37.4835695693308,126.895502765348
공차,서울,구로디지털2호점,서울특별시 구로구 디지털로 288 대륭포스트타워1차 지하1층 B111,37.4835695693308,126.895502765348
스타벅스,서울,신림타임스트림,서울특별시 관악구 신림동 1641-2번지 타임스트림 1층,37.483846985896,126.930186157519
공차,서울,타임스트림점,서울특별시 관악구 신림동 1641-2 포도몰 지하 1층,37.483846985896,126.930186157519
공차,서울,일원역점,"서울특별시 강남구 일원로 115, 1층 109호 (일원동, 삼성생명 일원역 빌딩)",37.4840224010593,127.084459720088
폴바셋,서울,일원역점,서울특별시 강남구 일원로 115 1층,37.4840224010593,127.084459720088
파스쿠찌,서울,에스프레소바 양재점,서울특별시 서초구 남부순환로 2620 1층,37.484522966337,127.037325442562
던킨도너츠,서울,양재사옥,"서울특별시 서초구 남부순환로 2620 (양재동, 강남피타워)",37.484522966337,127.037325442562
빽다방,서울,문정법조현대점,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 A동 125호",37.4846302643031,127.118322322397
더벤티,서울,문정점,"서울특별시 송파구 법원로11길 11 (문정동, 문정현대지식산업센터1-1) A동 105호",37.4846302643031,127.118322322397
메머드커피,서울,문정점,"서울특별시 송파구 법원로11길 11, A동 1층 103호(문정동, 문정현대지식산업센터1-1)",37.4846302643031,127.118322322397
메가커피,서울,문정법조타운점,"서울특별시 송파구 송파대로 167 (문정동, 문정역테라타워)",37.4846614982049,127.120933640924
컴포즈커피,서울,문정테라타워점,"서울특별시 송파구 송파대로 167 (문정동, 문정역테라타워)",37.4846614982049,127.120933640924
메머드커피,서울,문정테라타워점,"서울특별시 송파구 송파대로 167, A동 G155호(문정동, 문정역테라타워)",37.4846614982049,127.120933640924
메가커피,인천,인천가좌트루엘점,"인천광역시 서구 열우물로240번길 20 (가좌동, 가재울역트루엘에코시티아파트)",37.4849143252991,126.686648331878
컴포즈커피,인천,인천가재울역트루엘에코시티점,"인천광역시 서구 열우물로240번길 20 (가좌동, 가재울역트루엘에코시티아파트)",37.4849143252991,126.686648331878
메가커피,서울,에이스가산포휴점,"서울특별시 금천구 가산디지털1로 225 (가산동, 에이스 가산 포휴)",37.4850725318802,126.878884450061
메머드커피,서울,가산포휴점,"서울특별시 금천구 가산디지털1로 225, 1층 122-1호(가산동, 에이스가산 포휴)",37.4850725318802,126.878884450061
메가커피,서울,구로디지털단지점,"서울특별시 구로구 디지털로31길 41 , (구로동, 이앤씨벤처드림타워6차)110호 (구로동, 이앤씨드림타워6차)",37.4851717992188,126.892751304432
빽다방,서울,구로이앤씨6차점,"서울특별시 구로구 디지털로31길 41 (구로동, 이앤씨벤처드림타워6차), 1층 108호",37.4851717992188,126.892751304432
컴포즈커피,서울,구로디지털2호점,"서울특별시 구로구 디지털로31길 41 (구로동, 이앤씨벤처드림타워6차)",37.4851717992188,126.892751304432
더벤티,서울,구로이앤씨6차점,"서울특별시 구로구 디지털로31길 41 (구로동, 이앤씨벤처드림타워6차) 1층 111호, 111-1호",37.4851717992188,126.892751304432
할리스,서울,구로디지털점,"서울특별시 구로구 디지털로31길 12 1층 105,106호 (구로동 197-21)",37.4851756855256,126.894869839407
던킨도너츠,서울,구로태평양물산,"서울특별시 구로구 디지털로31길 12 (구로동, 태평양물산) 102동1호",37.4851756855256,126.894869839407
메가커피,서울,양재역점,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)",37.4851852937745,127.035883711966
빽다방,서울,양재역점,"서울특별시 강남구 남부순환로 2615, 극동스타클래스 104호",37.4851852937745,127.035883711966
투썸플레이스,서울,문정역점,서울특별시 송파구 법원로 114,37.4860552797801,127.12100938212
메머드커피,서울,문정역점,"서울특별시 송파구 법원로 114, E동 지1층 E-B169호(문정동, 엠스테이트)",37.4860552797801,127.12100938212
더벤티,서울,구로삼성IT밸리점,"서울특별시 구로구 디지털로33길 27 (구로동, 삼성IT밸리) 1층 107-2호",37.4860566025335,126.894669265147
메머드커피,서울,구로삼성IT밸리점,"서울특별시 구로구 디지털로33길 27, 1층 107-1호(구로동, 삼성아이티밸리)",37.4860566025335,126.894669265147
메가커피,서울,서초샤르망점,"서울특별시 서초구 효령로55길 28 (서초동, 브이 샤르망)",37.4861327609484,127.01447946651
컴포즈커피,서울,남부터미널점,서울특별시 서초구 효령로55길 28 108호,37.4861327609484,127.01447946651
컴포즈커피,서울,구로디지털점,서울특별시 구로구 디지털로33길 12 113호,37.4865551001079,126.896162097676
더벤티,서울,구로우림이비지2차점,"서울특별시 구로구 디지털로33길 12 (구로동, 우림이비지센터2차) 110호",37.4865551001079,126.896162097676
메머드커피,서울,문정skv1지하점,"서울특별시 송파구 법원로 128, B동 지하 120호 (문정동, 문정 SKV1 GL메트로시티)",37.4868314347245,127.120453991896
메머드커피,서울,문정skv1점,"서울특별시 송파구 법원로 128, B동 1층 103호(문정동, 문정 SKV1 GL메트로시티)",37.4868314347245,127.120453991896
빽다방,서울,수서역점,"서울특별시 강남구 밤고개로1길 10, 수서현대벤처빌 109호",37.4880244867416,127.101844450006
컴포즈커피,서울,수서역점,서울특별시 강남구 밤고개로1길 10 103호,37.4880244867416,127.101844450006
할리스,서울,수서점,"서울특별시 강남구 밤고개로1길 10 지하1층,123호,125호(수서현대벤쳐빌) .",37.4880244867416,127.101844450006
폴바셋,서울,수서역점,서울특별시 강남구 밤고개로 1길 10 수서 현대벤처빌B2 (지하철 기준 수서역 3번출구 내 현대벤처빌 초입에 위치),37.4880244867416,127.101844450006
투썸플레이스,인천,인천영종하늘중앙로점,"인천광역시 중구 하늘중앙로225번길 3 (중산동,영종M타워) 1층",37.4882016238169,126.558415270458
던킨도너츠,인천,인천영종,"인천광역시 중구 하늘중앙로225번길 3 (중산동, 영종M타워)",37.4882016238169,126.558415270458
메가커피,서울,남구로점,"서울특별시 구로구 디지털로31길 120 , 상가2동 1층 (구로동 , 한신휴플러스아파트)",37.4884700177382,126.890773027393
컴포즈커피,서울,남구로점,"서울특별시 구로구 디지털로31길 120 (구로동, 한신휴플러스아파트)",37.4884700177382,126.890773027393
메가커피,경기,중동역북부점,"경기도 부천시 중동로 100 , 아이파크상가동 116호(중동 , 펠리스카운티)",37.4886508109389,126.765823158016
컴포즈커피,경기,부천팰리스카운티점,경기도 부천시 원미구 중동로 100 아이파크상가 108호,37.4886508109389,126.765823158016
투썸플레이스,인천,부평역점,인천광역시 부평구 광장로 16 부평민자역사 2층,37.4895676659869,126.72335064425
컴포즈커피,인천,부평역사점,인천광역시 부평구 광장로 16 지하1층 17호,37.4895676659869,126.72335064425
더벤티,인천,부평역사점,인천광역시 부평구 광장로 16 (부평동) 지하 1층,37.4895676659869,126.72335064425
