매점명,주소,위도,경도
진해자은점,"경남 창원시 진해구 진해대로 999 (자은동, 하이존), 103호",35.14026420909,128.707813776626
전남대점,광주 북구 우치로 120 (용봉동),35.178098314718,126.912360468132
영천점,경북 영천시 시장로 41-1 (완산동),35.963519021355,128.934858125489
장림점,부산 사하구 장림번영로 23 (장림동),35.081283356191,128.968050346204
거제장평점,경남 거제시 장평로 33 (장평동),34.8909810924418,128.613668810826
판교하이펙스점,경기 성남시 분당구 삼평동 679 B동 109호,37.4012892838182,127.110443969152
의정부중앙점,경기 의정부시 의정부동 194-8,37.7401305730082,127.048606728668
울산달동점,울산 남구 신정로 27 (달동) 1층,35.5343552509539,129.32226612609
안산한대앞점,경기 안산시 상록구 이동 717,37.3073481498029,126.850533685537
신림점,서울 관악구 신림동 1424-11,37.486128341044,126.929734021274
증산점,"경남 양산시 물금읍 새실로 159 (가촌리, 나래메트로시티) C동 109호,110호",35.3152963760351,129.004387325054
울산일산점,울산 동구 번덕로 4 (일산동),35.4994354740314,129.427877746592
울산반구점,"울산 중구 서원5길 2 (반구동), 1층",35.5626974748265,129.337076481022
롯데마트대구율하점,"대구 동구 안심로 80 (율하동, 롯데쇼핑프라자) 지하 1층",35.8684630267062,128.693330946688
롯데마트통영점,"경남 통영시 무전대로 65 (무전동, 롯데마트), 1층",34.860578142666,128.428237605428
팔용점,"경남 창원시 의창구 팔용로 429 (팔용동, 팔용프라자) 1층",35.2549982732568,128.612419236421
마산내서점,"경남 창원시 마산회원구 내서읍 삼계4길 9 (삼계리, 현대빌딩), 101호",35.2326437036578,128.503651451897
진주하대점,"경남 진주시 도동로 225 (하대동), 1층",35.1904565270643,128.121864685831
창원대방점,"경남 창원시 성산구 가양로124번길 23 (대방동, 크리스탈빌딩), 104호",35.2072684055292,128.707630052548
용인수지점,경기 용인시 수지구 풍덕천동 1082-3,37.3214248512539,127.094894710587
강원대점,강원 춘천시 효자동 627-9,37.873139366636,127.743249086903
포항죽도점,"경북 포항시 북구 중흥로 329 (죽도동), 1층",36.0314522160002,129.364666748859
포항문덕점,"경북 포항시 남구 오천읍 원동로 45 (원리), 1층 101호",35.9671203618656,129.402549326852
화봉점,"울산 북구 화산로 19 (화봉동, 화봉휴먼시아아파트) 상가동 103호",35.5942417528026,129.365302207194
상모점,"경북 구미시 상사서로 55 (상모동, 상모프라자) 1층",36.0874179075099,128.355040910013
포항이동점,"경북 포항시 남구 포스코대로 127 (이동), 1층",36.02602427289,129.339927388926
동성로점,대구 중구 중앙대로 412-16 (사일동) 1층,35.8697615267782,128.59477090723
울산신정점,울산 남구 중앙로 240 (신정동),35.5424313361454,129.311519602081
원주단계점,강원 원주시 단계동 1119-3  106호,37.3474892538922,127.926953091172
서창점,경남 양산시 서창로 163 (삼호동) 1층,35.4145021692759,129.170367926639
정관점,"부산 기장군 정관읍 정관7로 3 (매학리, 광장아울렛) 1층",35.3223947457244,129.175946815029
합성점,경남 창원시 마산회원구 양덕북4길 17 (합성동) 1층 101호,35.2371400652029,128.582969004947
롯데마트진해점,"경남 창원시 진해구 진해대로 762 (석동, 롯데마트) 롯데마트 2층",35.1581646243334,128.698757554273
진주금산점,경남 진주시 금산면 중천로 84 (장사리) 1층,35.2174030331074,128.146057454067
구미원평점,"경북 구미시 문화로 33 (원평동), 1층",36.1286223667737,128.334841328645
반여점,부산 해운대구 선수촌로 101-1 (반여동),35.2028774179842,129.119270734328
태종대점,부산 영도구 태종로 761 (동삼동)  2층,35.0684433919908,129.080905599701
창원상남점,"경남 창원시 성산구 마디미로15번길 3 (상남동, 대신빌딩) 1층",35.2228641479288,128.685300198774
부전역점,"부산 부산진구 동천로 134 (전포동, 삼정코아) 1층",35.1608138794691,129.062588034163
진주과기대점,경남 진주시 진주대로 868 (칠암동) 1층,35.1780527008045,128.091993490274
덕천점,부산 북구 백양대로 1200 (덕천동) 1층,35.2093620985423,129.005821934833
가톨릭대점,부산 금정구 오륜대로 43 (부곡동),35.2431344352589,129.0962951484
개금백병원점,부산 부산진구 복지로 64 (개금동) 1층,35.1476100025122,129.019979518935
동삼점,"부산 영도구 와치로 252 (동삼동, 선프라자)",35.0753495681978,129.069002708111
용호점,부산 남구 동명로 133 (용호동),35.1198725494941,129.111566052449
동서대점,부산 사상구 주례로 82 (주례동),35.1466137102554,129.007504506884
연산점,부산 연제구 중앙대로 1110 (연산동),35.1867579676873,129.081879032974
양정점,"부산 부산진구 양지로 8 (양정동), 1층",35.1695801343323,129.0695259257
동의대점,부산 부산진구 엄광로 174 (가야동 459-16),35.1475662225607,129.0334641142
인제대점,"경남 김해시 인제로200번길 11 (삼방동), 1층 101호",35.2465508365652,128.905232083148
계명대점,"대구 달서구 계대동문로3길 19 (신당동), 1층",35.8565686165543,128.494010832743
주례점,"부산 사상구 가야대로366번길 46 (주례동), 1층",35.1490410129611,129.012696167429
동아대점,부산 사하구 하단동 494-3 에덴아파트 상가제 1층 제 10호,35.1129141667587,128.966193993442
