매장코드,매장명,주소,오픈날짜,위도,경도
2139,광주각화DT,광주광역시 북구 문흥동 96,2023-06-15,35.1886443441194,126.93359912845
1764,동광주DT,광주광역시 북구 두암동 821-9,2021-02-04,35.1757505190881,126.927744591867
2473,광주운암,"광주광역시 북구 운암동 1792, 147, 148, 149호",2025-10-31,35.1778172458609,126.878412148426
2256,광주양산DT,광주광역시 북구 양산동 267-2,2024-05-02,35.2087834276394,126.874163193519
1494,광주신세계DT,광주광역시 서구 화정동 177-2,2019-04-30,35.1562701637178,126.882770318698
1485,광주상무DT,광주광역시 서구 쌍촌동 973-9,2019-04-26,35.1499603556336,126.854863530923
1349,광주화정DT,광주광역시 서구 화정동 769-1,2018-03-16,35.1522734114078,126.879975092766
1116,광주상무중앙로,광주광역시 서구 치평동 1251-1,2016-09-29,35.1510265088793,126.848910818437
1057,광주상무시민로,광주광역시 서구 치평동 1223,2016-04-19,35.1549468500033,126.854405906452
1026,광주풍암,광주광역시 서구 풍암동 1119 한아름빌딩 101호,2015-12-23,35.1268680729606,126.879612145358
927,광주금호DT,광주광역시 서구 쌍촌동 902-13 스타벅스 광주금호DT점,2015-05-20,35.1421566622092,126.857690176157
689,광주상무대교,광주광역시 서구 치평동 1216 눈높이상무센터 1층,2013-11-15,35.1548467343679,126.848905182822
676,광주동림,광주광역시 서구 동천동 596 1층,2013-10-17,35.1715791940873,126.866156305586
380,상무치평,광주광역시 서구 치평동 1240-6번지 1층,2011-03-25,35.151995651758,126.853387119841
389,상무역,광주광역시 서구 치평동 1176-3번지 1층,2011-05-04,35.1474657604756,126.847961890832
444,신세계광주신관B1,광주광역시 서구 화정동 12-13 패션스트리트 B1,2011-10-18,35.1588150348494,126.881999805227
2387,광주시청,"광주광역시 서구 치평동 1203 제갈량빌딩, B동 102호",2025-03-27,35.1582842252543,126.85070495295
2113,광주풍암호수공원,광주광역시 서구 풍암동 1018-2,2023-03-24,35.1252752078873,126.869198235695
1847,서광주DT,광주광역시 서구 매월동 296,2021-08-26,35.1292785543185,126.847476635368
2462,광주유스퀘어,광주광역시 서구 광천동 49-1 유스퀘어(광천터미널),2025-09-16,35.1603093657413,126.880130560138
2291,광주염주,광주광역시 서구 화정동 835-2 가우디움56 1층,2024-07-11,35.142071401469,126.875287018219
2250,광주광천,"광주광역시 서구 농성동 417-31, 417-32",2024-03-28,35.15909826877,126.88379950447
1573,대구영대병원역DT,대구광역시 남구 봉덕동 595-7,2019-11-29,35.8454179440048,128.593525796216
1601,대구앞산DT,"대구광역시 남구 대명동 493-38, 493-37, 493-26",2020-01-17,35.8355947491018,128.579916713541
2157,영남대학교의료원영의관,"대구광역시 남구 대명동 317-1 영남대학교(병원), 영남이공대학교",2023-07-25,35.8473627403431,128.585110856193
1829,대구가톨릭대학교병원,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,2021-07-01,35.8470688409227,128.572138300456
2149,영남대학교의료원,"대구광역시 남구 대명동 317-1 영남대학교(병원), 영남이공대학교",2023-06-28,35.8473627403431,128.585110856193
2477,대구교대DT,대구광역시 남구 대명동 2008-1,2025-11-28,35.8523184730128,128.591030470868
2025,대구앞산스카이타운,대구광역시 남구 대명동 585-4,2022-08-24,35.8323609810316,128.566888601875
1512,계명대동산병원,대구광역시 달서구 신당동 1000-2 계명대학교동산의료원,2019-06-19,35.8561067197565,128.490053611743
1380,대구죽전역,대구광역시 달서구 감삼동 461 월드마크웨스트엔드,2018-06-29,35.8482592807226,128.535910863796
1418,대구월곡DT,대구광역시 달서구 상인동 620,2018-10-02,35.8148642042302,128.540995503419
1386,대구광장,"대구광역시 달서구 두류동 493-2, 3",2018-06-29,35.8557204004591,128.552767469135
1338,대구월촌역,대구광역시 달서구 송현동 1914-11,2018-02-14,35.8239817010711,128.545252356401
1201,대구진천역,대구광역시 달서구 진천동 581-1,2017-04-12,35.8143880837509,128.524343012181
1091,대구도원DT,대구광역시 달서구 도원동 577,2016-07-08,35.8078124168558,128.548116482896
1158,대구월성,"대구광역시 달서구 월성동 1838번지, 101,102,103,201호",2016-12-22,35.8242521574357,128.525729225212
1041,대구수목원,대구광역시 달서구 대곡동 1018,2016-02-25,35.8072520814911,128.520264479138
1004,대구성서IC DT,"대구광역시 달서구 용산동 410-9, 12",2015-11-19,35.8507932195957,128.520098370553
947,대구감삼DT,대구광역시 달서구 감삼동 490-1,2015-06-29,35.8444520931166,128.536664218864
870,대구두류DT,"대구광역시 달서구 두류동 135-14,15",2014-12-18,35.8566057,128.5648257
848,대구상인DT,대구광역시 달서구 상인동 54-3 1~2층,2014-10-30,35.8227353989327,128.533730264967
128,대구계명대,대구광역시 달서구 신당동 1721-12,2008-03-31,35.8558399882015,128.493796798752
481,대구성서,대구광역시 달서구 이곡동 1248-1 이곡메디컬빌딩,2012-02-23,35.8550643815039,128.510313900146
553,대구서부정류장역,대구광역시 달서구 성당동 성당동 261-7번지,2012-09-18,35.8377898710407,128.556892962656
1981,대구이월드,대구광역시 달서구 두류동 산302-11,2022-05-27,35.8527819795556,128.564439094057
2074,대구대천,대구광역시 달서구 대천동 444,2023-01-12,35.8172418265049,128.517839365084
2366,대구감삼빌리브스카이,대구광역시 달서구 감삼동 707 빌리브 스카이 주상복합,2024-12-23,35.8494020127818,128.537990459441
2257,대구월성네거리,대구광역시 달서구 월성동 1858,2024-04-26,35.8254406192023,128.529180796945
1145,신세계대구3F(티바나),대구광역시 동구 신천동 329-3번지,2016-12-13,35.87257,128.62181
1144,신세계대구8FR,대구광역시 동구 신천동 329-3번지,2016-12-13,35.87257,128.62181
1034,동대구로DT,대구광역시 동구 신천동 300-2,2016-02-05,35.8681320759066,128.627094686783
913,대구팔공산,"대구광역시 동구 중대동 665-2, 665-5",2015-04-10,35.9878742558077,128.636324422067
782,대구봉무,대구광역시 동구 봉무동 1539-8,2014-05-28,35.92207522404,128.639766491845
417,동대구터미널,대구광역시 동구 신천동 330-6번지,2011-08-16,35.8762253689304,128.628584562078
577,대구동촌유원지,대구광역시 동구 효목동 1105번지,2013-01-11,35.880070102051,128.653181699242
386,반야월이마트,대구광역시 동구 신서동 520-1 반야월이마트1층,2011-04-30,35.8703419232278,128.727414575635
2233,대구방촌DT,"대구광역시 동구 방촌동 1084-716, 1084-717, 1084-762",2024-01-23,35.8773584999377,128.666495317362
2230,대구신천DT,대구광역시 동구 신천동 283-2,2024-01-12,35.8750815085719,128.621014736737
1985,대구팔공로DT,대구광역시 동구 봉무동 262-1,2022-06-09,35.9283871636422,128.641791548065
1702,대구율하,대구광역시 동구 율하동 1445,2020-09-10,35.8632775136605,128.693737371024
1705,대구각산역DT,대구광역시 동구 신서동 695 대구광역시 동구 안심로 383 (신서동),2020-09-29,35.8689408586109,128.725966509022
2232,대구연경DT,대구광역시 동구 지묘동 1371,2024-01-18,35.9429068647781,128.630979002588
2189,대구파티마병원,대구광역시 동구 신암동 576-31 파티마병원,2023-09-25,35.8842695736666,128.624344515223
1019,대구평리DT,대구광역시 서구 평리동 1407-7,2015-12-22,35.8659505003011,128.555360367847
2361,대구두류역,대구광역시 서구 내당동 469-5,2024-12-11,35.8578944050804,128.556313472538
1456,대구수성도서관DT,"대구광역시 수성구 만촌동 1329-17, 1, 33, 34",2018-12-24,35.8727760339041,128.638981745289
1443,대구그랜드호텔R,대구광역시 수성구 범어동 563-1 대구그랜드호텔,2018-12-18,35.857671312012,128.625309059646
1552,국립대구박물관DT,"대구광역시 수성구 황금동 69-3, 64-5",2019-10-16,35.8456348702893,128.639097693025
1221,대구수성네거리DT,대구광역시 수성구 수성동4가 1021-8,2017-06-14,35.860406051068,128.617969769526
1282,대구중동DT,대구광역시 수성구 중동 316-3,2017-10-18,35.8473772894504,128.61255141367
1156,대구중동네거리DT,대구광역시 수성구 중동 184-4,2016-12-27,35.8409129278882,128.613954360068
1023,대구상동DT,대구광역시 수성구 상동 415-1,2015-12-22,35.8296308077179,128.611648773085
1060,대구황금DT,대구광역시 수성구 지산동 941,2016-04-28,35.8390194718825,128.625849191581
969,대구삼성화재,대구광역시 수성구 범어동 2-1 삼성화재사옥(삼성화재빌딩),2015-09-11,35.8663443885019,128.626323470743
897,대구시지,대구광역시 수성구 신매동 567-43,2015-02-17,35.8394890549979,128.708023010761
704,대구만촌DT,대구광역시 수성구 만촌동 853-3번지,2013-12-16,35.8564035084012,128.65025845072
669,대구수성하이츠,대구광역시 수성구 수성동4가 1090-8 수성하이츠 1층,2013-09-30,35.860968490985,128.61349856837
209,동아수성,대구광역시 수성구 범물동 1273 동아백화점 1층,2003-09-08,35.8211121345129,128.640448806551
418,수성레이크,대구광역시 수성구 두산동 840-1번지,2011-08-19,35.8256849898504,128.621780310198
544,대구범어제니스,대구광역시 수성구 범어동 179번지 두산위브더제니스 상가 1층 110호,2012-08-29,35.8602076090088,128.628918530931
1993,대구두산DT,대구광역시 수성구 두산동 728,2022-06-23,35.8273083161125,128.625801222599
1697,대구들안길DT,대구광역시 수성구 상동 47-6,2020-09-10,35.8374654998881,128.616415176153
1790,대구만촌이마트,대구광역시 수성구 만촌동 1356-5 이마트만촌점,2021-04-08,35.8709430437484,128.634027465405
2545,대구알파시티,"대구광역시 수성구 대흥동 877, 877-1",2026-03-30,35.8389416730026,128.687677770068
2423,대구월드컵대로DT,대구광역시 수성구 욱수동 118-1,2025-06-13,35.8290253456093,128.706478246409
2191,대구신매역,대구광역시 수성구 신매동 567-2,2023-11-03,35.8397152350583,128.704901867932
2216,대구범어푸르지오,대구광역시 수성구 범어동 2257 범어센트럴푸르지오,2023-11-22,35.8605635820628,128.623278750934
1209,대구계산,대구광역시 중구 계산동2가 180,2017-04-27,35.8664509119645,128.58971300029
1155,대구중앙로역,대구광역시 중구 남일동 36-1 미도빌딩 103호,2016-12-23,35.8706460482735,128.59425808805
837,대구공평DT,대구광역시 중구 동인동2가 25-1 1~2층,2014-09-29,35.8696466077617,128.600801401592
182,반월당,대구광역시 중구 덕산동 53-3 동아쇼핑(동아쇼핑센터건물),2002-04-27,35.8662064020823,128.591817679241
520,동성로광장,"대구광역시 중구 동성로3가 91-16,18번지",2012-05-25,35.8673038050597,128.594148944873
511,동성로로데오,대구광역시 중구 삼덕동1가 25-1,2012-04-27,35.8672476489745,128.597859612142
2415,대구역,대구광역시 중구 북성로1가 6-1 대구스테이션센터 1층,2025-05-30,35.8745893120552,128.595259188934
2047,대구종로고택,"대구광역시 중구 종로2가 58,58-2",2022-10-20,35.86834,128.5919
2482,대구동성로SK리더스,대구광역시 중구 삼덕동2가 328 동성로 SK 리더스뷰 상가 101~104호,2025-11-28,35.8675656298484,128.600319019179
1745,대구반월삼성,대구광역시 중구 덕산동 110 삼성생명,2020-12-18,35.8662265315639,128.592834724287
1703,대구228중앙공원,대구광역시 중구 동성로2가 66-1 BL타워,2020-09-18,35.8701749700129,128.596690460281
1346,대구칠성DT,대구광역시 북구 칠성동2가 371-5,2018-02-27,35.8796634123909,128.5962598378
1162,대구유통단지,대구광역시 북구 산격동 167,2016-12-29,35.9054673712033,128.613154535963
1061,대구칠곡대로DT,대구광역시 북구 태전동 1049-2,2016-04-28,35.9268512491585,128.547884538407
884,대구동천,대구광역시 북구 동천동 908-2 1~3층,2015-01-20,35.9425347908838,128.560430047865
759,대구침산DT,대구광역시 북구 침산동 245-1,2014-03-31,35.8874763323015,128.591858877547
656,대구칠곡,대구광역시 북구 구암동 769-1 태을빌딩,2013-08-29,35.9421770958817,128.563880129413
512,경북대,대구광역시 북구 산격동 1399-1,2012-04-30,35.892337284106,128.608565909986
2167,대구도남,대구광역시 북구 국우동 0 도남지구 23B-2L,2023-09-07,35.9597093226107,128.584806318351
1984,대구복현DT,대구광역시 북구 복현동 401-1,2022-06-16,35.8968847528295,128.614657562759
1974,대구칠곡읍내DT,"대구광역시 북구 읍내동 306-8, 12",2022-05-09,35.9518194734969,128.553109190427
1822,대구칠성이마트,대구광역시 북구 칠성동2가 20-1 스펙트럼시티,2021-07-08,35.8850698818431,128.589719355734
2336,칠곡경북대학교병원,대구광역시 북구 학정동 474 칠곡경북대학교병원,2024-10-18,35.9562108352862,128.564150910133
2069,대구금호,대구광역시 북구 사수동 953,2022-12-15,35.8960395452115,128.514565076134
2251,대구태전DT,"대구광역시 북구 태전동 838, 838-3, 839-4, 840-3, 841-1",2024-04-11,35.9097902955819,128.548735454239
1248,대구테크노폴리스,대구광역시 달성군 유가면 봉리 607-1,2017-07-28,35.6932554023905,128.459132656254
984,대구죽곡,대구광역시 달성군 다사읍 매곡리 1546-7,2015-10-13,35.8591563264742,128.464258194676
2152,대구현풍DT,대구광역시 달성군 현풍읍 원교리 120-4,2023-07-06,35.6915239371441,128.444761202446
2203,대구국가산단DT,대구광역시 달성군 구지면 응암리 1259-1,2023-10-27,35.6524073112226,128.418037520527
1290,대전한남대DT,"대전광역시 대덕구 중리동 231-10, 231-11",2017-11-09,36.3585133050423,127.423134803853
1011,대전IC DT,대전광역시 대덕구 비래동 555-15,2015-12-09,36.3542475344746,127.444428235585
1054,대전신탄진DT,대전광역시 대덕구 석봉동 309-10,2016-04-28,36.4486443135774,127.419909362148
682,대전송촌,대전광역시 대덕구 송촌동 459-1번지 1층,2013-10-29,36.3661416398442,127.438011557035
1871,신탄진금강DT,"대전광역시 대덕구 신탄진동 116-1, 457-7",2021-10-07,36.4546309984363,127.428926498573
1574,대전터미널DT,대전광역시 동구 성남동 502-2,2019-11-22,36.3477983476201,127.434265467573
1291,대전판암DT,대전광역시 동구 판암동 450,2017-11-24,36.3171003487026,127.453482632782
502,대전가오,대전광역시 동구 가오동 604번지,2012-04-13,36.3070579851699,127.456134197609
2033,대전신흥역DT,대전광역시 동구 판암동 600,2022-09-16,36.319044893121,127.451105143053
2153,대전용운,"대전광역시 동구 용운동 251, 510-115, 510-116, 250",2023-07-14,36.3289968968357,127.466979774609
1887,대전용전DT,"대전광역시 동구 용전동 13-1, 31",2021-11-19,36.357177000835,127.435512465277
